user_id,battery_capacity_(kwh),charging_station_id,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),time_of_day,day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(°c),vehicle_age_(years),charger_type,vehicle_model_BMW i3,vehicle_model_Chevy Bolt,vehicle_model_Hyundai Kona,vehicle_model_Nissan Leaf,vehicle_model_Tesla Model 3,charging_station_location_Chicago,charging_station_location_Houston,charging_station_location_Los Angeles,charging_station_location_New York,charging_station_location_San Francisco,user_type_Casual Driver,user_type_Commuter,user_type_Long-Distance Traveler,start_hour,start_day,start_month,end_hour,end_day,end_month
446,1.235034935104349,441,1.304309233035799,-1.3632434844959618,-0.8627667930307067,-1.0423684819045316,0,6,1.2147335000017416,0.9434408588269648,-1.2281263941902187,-1.1451860572377286,0.6007743099547632,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4,11,9,4,11
447,1.235034935104349,383,-0.2931417777117133,-1.4821818571668697,-0.9606508621680632,-1.1918410595592828,3,1,1.4368258446389064,-1.3209018111530413,-0.3376868220440111,-1.535520279984133,1.033871883650717,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,4,11,14,4,11
448,2.5580933913425334,140,0.4924968196648714,1.0947567174904875,1.7452308800441048,-0.6728480499545432,0,4,0.08001128306820353,-1.414826067238715,0.7391203296062306,1.103210215617968,1.033871883650717,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7,4,11,11,4,11
449,1.595475240613387,329,-1.6898556774056792,-1.591827613266528,-1.3872205627879286,-0.17667177753103497,2,5,0.48125048927486885,-0.45904155992487594,-0.16141276867929324,0.11551505059844819,-0.26542083743714423,1,0,0,0,0,1,0,0,1,0,0,0,1,0,10,4,11,19,4,11
450,-0.6079165421956573,2,-1.5070986344428217,0.7551418781735338,-1.6335229753435536,1.5921155277842822,0,2,1.1074572092966861,1.2897756613071272,0.05187840045680009,-0.11759190289615991,0.1676767362588095,0,0,0,0,1,0,0,0,1,0,0,1,0,0,13,4,11,22,4,11
451,0.507554088801715,8,-0.1457779300090367,-0.5882963262504266,1.1027007830102236,-0.08174933315640512,0,4,0.9916490427891771,-0.6261637416640264,-1.1885547301836052,-1.1145887891655835,-0.698518411133098,2,0,1,0,0,0,0,0,1,0,0,0,1,0,15,4,11,1,5,11
452,0.507554088801715,250,0.9702214710989919,0.17845456681401473,0.8932482314576763,-1.4693248070256688,2,4,-1.5809866992750776,-0.04312437637214652,1.70008276694388,-0.09068313273091087,-0.6791397711256046,1,1,0,0,0,0,0,1,0,0,0,1,0,0,18,4,11,20,4,11
453,0.507554088801715,139,1.3877712532756037,1.4034759150075198,-0.8171309344183423,-1.1193040833981842,0,5,-0.4381985633508064,0.17578724546682684,-1.6545052166523062,1.292265798768264,-0.698518411133098,1,0,0,1,0,0,1,0,0,0,0,1,0,0,21,4,11,4,5,11
454,-0.6079165421956573,124,-0.98680837541769,1.130158110775647,0.8290556366452195,0.27917004077719276,3,5,0.7093266015949031,0.20825210957400786,0.5288988309532953,-1.267321599225995,-1.1316159848290517,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,11,5,14,11
455,-0.6079165421956573,309,0.7394430534659013,0.1907776092163629,0.6077592864480583,-0.3103451656749607,2,3,0.5783562580296119,1.3223221282248776,-1.47448990030055,-1.3074084444333796,1.4669694573466707,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,5,11,4,5,11
456,-0.6079165421956573,228,1.032199341496394,0.1310156117154596,0.9253795959927341,0.989550121678496,3,6,-1.3048110089238503,0.4480334552808503,1.2015923445036696,0.12718608095671413,-1.1316159848290517,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,5,11,4,14,11
457,0.507554088801715,10,1.369540934905835,-1.8002992858290532,0.6715579698345606,0.885661624429585,0,5,0.5285191737612187,-0.6309975916397168,-1.3021471445993729,-0.37608049521313264,-1.5647135585250054,2,0,0,1,0,0,0,0,0,0,1,0,1,0,3,14,11,13,14,11
458,1.235034935104349,469,0.6829047915222335,1.010834595548612,-0.9456045837248164,-0.7716495822485623,1,5,0.2557372661156462,1.0801236806500578,1.144332721916689,0.6060315998172598,-0.698518411133098,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,14,11,12,14,11
459,-1.0767901569086284,212,1.134345243451262,0.7302115902021897,1.6617554429040917,-1.0630701420119644,3,5,1.8332149659673493,-0.34644584966775505,0.6327188005477905,1.1528811787042568,1.1373490417881933,0,0,0,0,1,0,0,0,0,0,1,0,1,0,9,14,11,12,14,11
460,0.02256685793329226,112,-0.9898917719981238,0.542165196066012,-1.2901344330338889,-1.2749936896608345,3,6,-1.37648071624871,-0.27712710579293165,0.04948408310571368,1.3852383623402913,-0.6631085850714676,2,0,1,0,0,0,0,1,0,0,0,0,1,0,11,14,11,18,14,11
461,-0.6079165421956573,8,-1.198651611954925,-0.46921150641571197,-0.2806017031030723,0.1450026271146935,0,2,1.7273785583725794,0.9766959427419559,-0.146085632032646,1.6625397609550372,-1.5647135585250054,1,0,0,0,0,1,1,0,0,0,0,0,1,0,14,14,11,21,14,11
462,-1.1899012192377647,292,1.6331903556309917,0.12330357826770748,-1.0353599883222826,0.6710253275362157,1,4,-1.2546646739568932,-1.3795696452044823,-1.5861145679516453,-0.7131329284505611,-1.1316159848290517,1,0,0,0,1,0,0,0,1,0,0,0,1,0,17,14,11,23,14,11
463,0.507554088801715,477,-0.1852788931965193,1.548164616207725,0.40481892897006383,-0.022469102520817807,2,4,0.15667290786083557,-0.17368964547984306,-0.4442709590813986,-0.892122707749418,1.033871883650717,2,0,0,1,0,0,0,0,0,1,0,0,1,0,20,14,11,23,14,11
464,0.507554088801715,362,-0.7363603725604514,-1.1350005538937664,1.276862649684457,0.937491443749851,1,5,-1.4866316528370602,-0.5686367779384125,-1.4403030066956262,1.511025255643454,1.4669694573466707,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,14,11,5,15,11
465,1.235034935104349,460,-0.8986736173955246,0.35474981012025775,-1.387850898046827,-1.6278562033773745,2,0,0.5522909568014042,0.9512454772602716,0.9221013472402971,-0.7179222328387843,1.033871883650717,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,15,11,3,15,11
466,0.507554088801715,253,0.8886567448015229,-1.0292518755849016,0.3977579298391286,1.190372880624737,0,0,1.6206944185471934,-0.983048209865372,0.6169826924704456,-0.28527925265750503,0.6007743099547632,2,0,0,0,1,0,1,0,0,0,0,0,1,0,4,15,11,11,15,11
467,0.507554088801715,14,0.7073673241334083,0.3583001771430878,-1.3826777423201586,0.7799178808524811,1,6,-0.294772623571769,1.4096935643521353,-1.3619733965672367,-1.4510345374709332,0.1676767362588095,1,0,0,0,1,0,0,0,0,1,0,1,0,0,7,15,11,8,15,11
468,0.02256685793329226,240,0.9457915242184866,-1.3537484801812176,0.3473399021534199,-1.5827262849278296,0,3,-0.49295754439336364,-0.257343057961063,-0.015157041501467667,-0.49279174700965284,0.1676767362588095,0,0,1,0,0,0,0,0,0,0,1,0,0,1,10,15,11,19,15,11
469,-1.7089625600511147,438,-0.9911873470053567,-0.382734375966315,0.021073379429901947,1.0263329004276345,3,5,-0.7003716310051307,-0.9530952283826506,0.7537083983406309,1.4796009165235582,1.4669694573466707,1,0,0,0,0,1,0,1,0,0,0,0,1,0,12,15,11,22,15,11
470,-0.6079165421956573,242,-0.28954633498678073,-0.2488730531487688,-0.47845254519641156,0.936861501138314,1,6,-1.1140563947056419,0.8356138629428949,1.2022233105028894,-1.1323913432376795,-1.0938885400169427,1,1,0,0,0,0,0,0,0,0,1,0,0,1,15,15,11,18,15,11
471,2.6669189673084768,469,1.044424862976558,1.555561353424513,1.5748264947041384,-1.069444028874618,2,6,-1.3116158531417534,1.452446398855359,-0.42568503299682514,-0.29853021734396007,-1.5647135585250054,2,0,0,0,1,0,0,0,0,0,1,0,0,1,18,15,11,21,15,11
472,0.507554088801715,342,0.1959202079567726,-0.047180868626658365,0.934483852222372,-0.5201569643118436,3,3,-0.044629524039285995,0.35252757353372455,-0.28885930128620746,-0.2338698635302355,1.033871883650717,1,0,0,1,0,0,0,0,0,0,1,1,0,0,21,15,11,1,16,11
473,-0.6079165421956573,149,0.12409810591520025,-0.7590730452596046,-0.02499711698657863,1.1353684758262894,2,6,1.542086024865734,0.5895444281649264,0.45049009871760737,0.9761762757316333,1.033871883650717,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,16,11,5,16,11
474,0.02256685793329226,236,0.09544673095860097,-0.8623719463490109,0.7712500370177683,0.105461086832726,3,4,1.4839672295505513,-0.7199211422440711,0.249438247498932,-0.16565591113110004,-1.5647135585250054,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,16,11,4,16,11
475,1.235034935104349,306,0.6967707290606554,0.7876400369260826,1.0423855946903842,1.339150994163151,2,3,-0.2245547401571776,1.2424533425398625,-0.2854268942726701,-1.5328877968741919,0.6007743099547632,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,16,11,9,16,11
476,0.507554088801715,478,-0.7672235159940402,0.2878706664050927,-0.18384590153086075,1.311523611894073,2,3,-0.5215414753060589,-1.8188485337494562,-0.9267440864542178,-1.481376764081339,1.033871883650717,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8,16,11,14,16,11
477,-1.1899012192377647,167,1.0649296892595153,-0.10765084136163929,0.9899632988793235,-1.160623548622292,0,1,1.0247248955271298,1.1799760452951262,0.0914873948199611,0.7345456042832544,-0.26542083743714423,1,1,0,0,0,0,0,0,1,0,0,0,1,0,11,16,11,16,16,11
478,0.02256685793329226,20,-0.3591992517446089,-1.336301180341208,-0.6847913826065213,0.537489632767978,3,3,0.6396968869426305,-1.0157712728795028,-0.015157041501467667,-0.07010154925305358,-0.698518411133098,2,0,0,0,0,1,0,1,0,0,0,1,0,0,13,16,11,18,25,11
479,-3.428674148445181,216,-1.0888620914373774,1.6179764699320929,1.3233732652969366,-0.8879290371627916,0,3,0.3705736082179476,-0.5162025865899835,0.3832801995843874,-1.7020463563915893,0.6007743099547632,2,0,0,1,0,0,1,0,0,0,0,1,0,0,16,16,11,19,16,11
480,0.20895735464402304,343,1.5892177816359343,-0.42696423533369043,-1.3253762652907408,1.4010486138875955,0,2,0.6021694497123485,0.4084146647415668,-0.015157041501467667,-1.3931157311557874,1.4669694573466707,1,0,0,1,0,0,0,0,0,1,0,1,0,0,19,16,11,20,25,11
481,1.235034935104349,135,-0.49983775663874347,0.3579040874803769,3.1203962619856997,-0.5398840953543304,0,4,-0.3957119005039998,0.6023761929999284,-0.5471435369141547,-1.6570467501265496,-1.1316159848290517,0,0,0,0,0,1,0,0,0,1,0,0,1,0,17,25,11,0,26,11
482,1.235034935104349,393,-0.06295450692913236,1.1517020930283415,-1.4029900410140865,0.47062195756645275,0,5,-1.5899250523569435,-0.13889785328849602,1.0800468305263895,-1.571674430135603,-1.1316159848290517,2,1,0,0,0,0,0,0,0,0,1,0,0,1,20,25,11,5,26,11
483,0.02256685793329226,129,-0.03181719891410953,-1.1770107166537112,0.9751402701502011,-0.08873325587093511,2,1,1.6600069824286876,1.2312357117736958,-1.3044327787961887,-0.28415830757736965,1.4669694573466707,2,0,0,0,1,0,0,1,0,0,0,0,1,0,22,25,11,23,25,11
484,0.507554088801715,410,0.17250527861397053,-1.336910057447817,0.1619094387621126,0.9343036214392751,0,3,-1.2327481506194262,-0.4316161233278697,-0.791293679294665,-1.4922563771210535,0.6007743099547632,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,26,11,5,26,11
485,0.02256685793329226,422,-0.9725321332656846,0.39539528617828207,-0.09664568748321516,-0.7121392238007402,0,2,-0.6558487935959612,0.5403090421505039,-0.7951018963057589,0.9466802938588871,1.4669694573466707,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,26,11,13,26,11
486,1.235034935104349,294,0.5656235803239167,-0.9646370870774096,-0.20891288038064385,1.341405027959537,0,2,0.3305344246171123,0.8075274064071304,-1.6983769447799775,-0.8107156994524832,1.4669694573466707,2,0,1,0,0,0,0,0,1,0,0,1,0,0,7,26,11,10,26,11
487,1.235034935104349,246,-1.5986014377112907,-0.1554605065912616,0.7698001817233203,-0.6571864878142017,2,6,1.1825401636771933,1.4315501566211755,-0.6269738363438756,-1.6860544107192836,1.033871883650717,1,0,0,0,0,1,1,0,0,0,0,1,0,0,10,26,11,16,26,11
488,-0.6079165421956573,189,-1.4271192251512828,1.2748596416212181,-0.32708471462490957,-0.886219339053453,3,5,-0.5649277992925793,0.9332036812593638,1.3589376548068084,-1.6572289317221163,-1.5647135585250054,2,0,1,0,0,0,0,1,0,0,0,0,0,1,12,26,11,14,26,11
489,0.02256685793329226,44,-0.14542148745348218,0.12287911303739903,-0.30618627711715785,-1.4096517136236788,2,5,-0.2242962089845451,-3.2974906726374864,-0.9584959202201486,-1.1708272127589605,-0.26542083743714423,0,1,0,0,0,0,0,0,1,0,0,1,0,0,15,26,11,18,26,11
490,1.235034935104349,86,-0.6884969834991573,-0.08924785006201508,1.1075140480108427,-1.5847744628252995,2,0,-0.8966496377275982,-0.36852026853283076,-0.6927252452808099,1.2779161441726232,1.033871883650717,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18,26,11,3,27,11
491,0.507554088801715,44,-1.2544308948828504,0.9796836529622066,-1.4051754217906094,-1.9456342345494422,2,4,-0.26545564004556577,0.7666417264745736,1.3162917811741346,-1.1818686608944196,0.6728699349661809,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,26,11,22,26,11
492,0.507554088801715,330,0.11097577037980659,-0.5249665496233966,1.105245575136891,-1.4099107165692761,3,0,0.10521196378498604,0.990749939539337,-0.9194654809365621,1.4670961104187243,1.033871883650717,0,0,0,1,0,0,0,1,0,0,0,0,0,1,23,26,11,3,27,11
493,1.235034935104349,375,-1.4879475799666821,-0.7064381610882776,1.1160391362939162,-1.4868770617726597,0,6,-0.8433327334940834,0.06766115357054725,0.030483107517406804,-0.5208795795335791,-1.1316159848290517,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,27,11,5,27,11
494,0.02256685793329226,446,0.5657015009039755,1.1401208487413699,0.6328708807164478,1.257035193275179,0,3,-0.26727338388513877,-0.8463498586409844,-1.7975142800200024,0.47631530964108526,-1.1316159848290517,2,0,0,0,0,1,0,0,1,0,0,0,1,0,5,27,11,9,27,11
495,0.02256685793329226,378,1.0178441548440171,0.909390805260908,0.9554472921117698,-1.6146908247793592,3,2,-0.9341071104467494,-1.099724719798512,-0.756556008342759,0.8141663843240059,0.1676767362588095,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8,27,11,14,27,11
496,-1.1899012192377647,390,-0.8020411438511797,-0.3483924132893785,-0.7134506175893954,0.9364576263326764,3,1,-0.9742634846356217,1.1354646627936056,-0.3114758788806403,1.6857267313169249,0.1676767362588095,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11,27,11,18,27,11
497,1.235034935104349,145,-1.2906769526451083,1.0661012012475908,1.3255346748698458,-0.3850300417104788,1,4,-1.453489018374409,-0.6169808087268464,-1.166965822154309,-0.9093659773501922,-0.698518411133098,0,0,1,0,0,0,1,0,0,0,0,0,0,1,13,27,11,22,27,11
498,1.235034935104349,51,1.6840829179038073,0.16924354365592972,1.069104651898982,-0.14196522296172412,0,3,-0.3277039562157528,-0.8598525517507946,-1.1798952591086234,-1.0552005534754458,1.033871883650717,2,0,0,0,0,1,0,0,0,1,0,1,0,0,16,27,11,23,27,11
499,0.02256685793329226,242,0.0812040822154404,0.07070608892507195,-0.46017646369726634,-1.5227662225126704,2,6,-1.0867595618870822,1.1546605623323927,-0.44286282800948956,1.4248787606349038,-0.698518411133098,0,0,0,0,0,1,0,0,0,0,1,0,0,1,19,27,11,2,28,11
500,1.4735128937341853,294,1.4368840276861992,0.3928505388415641,0.4218191824012077,-0.5511087318247646,2,5,-0.5036246393612405,0.3415297005096678,0.21638713881273308,0.17719867835298436,0.6007743099547632,2,0,0,0,0,1,0,0,0,1,0,0,0,1,22,27,11,4,28,11
501,0.507554088801715,408,-0.28118854383607284,-0.013060210487358085,-1.0648232083169438,-0.3795673389474949,0,6,0.8932431287959756,0.2546581053351148,1.4173717553355518,-0.28068095013276234,0.6007743099547632,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,28,11,4,28,11
502,-1.1899012192377647,51,-0.16387213410589677,1.508732882739632,-0.6790769451823855,-0.3863115863654739,3,3,1.1228040286713359,0.8034035248222108,-0.5111820699370077,0.22622142090551373,0.6007743099547632,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,28,11,5,28,11
503,-1.1899012192377647,266,0.9685434765413821,-1.4035465865228542,-0.044486528260575295,-0.35155850718520326,1,6,-0.5799400907538077,1.0399100325467325,0.6512973679660802,0.5040686665172605,-0.698518411133098,1,0,0,1,0,0,0,0,1,0,0,0,1,0,6,28,11,8,7,12
504,0.507554088801715,120,1.1360353955922398,-1.3386089350936823,1.3972396698682277,0.5388202123790002,2,5,-0.5427908648264936,-0.7973626190657805,1.4793265189626124,0.3670427046065205,-1.5647135585250054,2,0,1,0,0,0,0,1,0,0,0,1,0,0,9,28,11,10,28,11
505,-0.6079165421956573,200,0.6522948446912179,0.6915455422354085,-1.5440884660647303,0.5305847916577856,1,3,-1.027918655062392,-0.6249646187941249,-0.005445451282347998,0.9910049030142107,0.1676767362588095,1,0,1,0,0,0,0,0,1,0,0,0,1,0,7,7,12,11,7,12
506,0.02256685793329226,405,-0.9537644375485173,-0.2641114616727614,-0.02499711698657863,1.0892334607192924,2,1,1.1671976357605567,1.266901748925859,0.5494737270892288,1.5392712825550248,1.4669694573466707,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9,7,12,13,7,12
507,-0.6079165421956573,248,0.20002146254068662,-0.568044173241725,0.469310873086051,-1.5502529264226124,2,0,-0.9056897440847284,0.40802186337290464,-1.6087015873241075,0.031045695214295094,1.033871883650717,1,1,0,0,0,0,0,0,0,1,0,0,1,0,12,7,12,21,7,12
508,0.02256685793329226,70,1.41853399803363,1.1719712941617926,-0.04898944867207559,0.20487654879629888,0,4,-0.5366973927730819,0.635029804743881,1.1971696513428727,1.4094038552895096,-0.698518411133098,1,1,0,0,0,0,0,0,1,0,0,1,0,0,15,7,12,19,7,12
509,0.507554088801715,341,0.002110578179302879,-0.7328067415032299,0.7001193906584425,0.05182217281590457,2,6,-0.19891515176855626,-1.1583060141736066,-0.015157041501467667,-0.6353292511599478,-0.26542083743714423,1,0,0,1,0,0,0,0,0,1,0,0,0,1,18,7,12,23,7,12
510,-1.1219068283420344,57,-0.03213724636547047,0.25228186351435694,-1.0701377842494353,0.04668299886136085,1,5,-1.2683531854551828,0.2319646177966247,0.4684362397997405,-1.0504052968219049,-0.26542083743714423,1,0,0,0,0,1,0,0,0,1,0,0,0,1,21,7,12,5,8,12
511,-1.1899012192377647,382,-0.2510768704310408,0.2266781664530237,-0.6762324882505306,1.0891810240896151,1,1,-0.21931765966556316,0.5797081691061586,0.2916663504152157,0.7589764692188389,1.4669694573466707,1,0,1,0,0,0,0,0,1,0,0,0,1,0,23,7,12,8,8,12
512,0.02256685793329226,39,-0.3656573434570231,0.8550931184743854,-0.36667658611348236,-1.3497299316618103,0,2,-0.9169767794537335,1.2552165208645936,0.6468984405075588,-0.6644275737616223,-0.698518411133098,2,1,0,0,0,0,0,0,0,1,0,0,1,0,2,8,12,12,8,12
513,1.2125736907502316,472,0.002110578179302879,-0.4278450822933031,-0.12016489340692273,0.5082237694965143,2,1,0.4943908601641336,1.1361459266429024,-1.432981446749389,1.5260720715870888,0.6007743099547632,2,0,0,0,0,1,0,0,1,0,0,0,0,1,5,8,12,11,8,12
514,4.843808803356589,289,-1.5458375263352335,0.579857734747079,1.6694897184831807,-1.299371571284356,1,1,-0.1528289169278287,-1.33199380969819,-0.015157041501467667,0.6712094545119657,0.1676767362588095,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,8,12,14,8,12
515,-0.6079165421956573,443,-0.6075420889192806,1.3614603631159496,-1.1854818032203154,1.5277062492813125,3,1,0.17354631686217936,-1.032274824562639,1.3825170012107741,0.7479217410570025,1.4669694573466707,2,1,0,0,0,0,0,0,1,0,0,0,1,0,10,8,12,19,8,12
516,0.507554088801715,18,-1.653587914160748,-1.6903918860488767,-0.02499711698657863,1.5296377810792576,0,5,0.7762164106508599,-0.8448061507978952,-0.7352014673907303,0.9976790290823222,-0.698518411133098,2,0,1,0,0,0,0,0,0,0,1,1,0,0,13,8,12,16,8,12
517,-1.1899012192377647,440,1.2706200934441156,-0.5957806878410025,-0.02499711698657863,0.9034776141507258,3,2,2.6328996224749326,-0.2845253814138964,0.41506709095584726,-1.5450999169044353,0.1676767362588095,0,0,0,0,1,0,0,0,0,1,0,1,0,0,16,8,12,20,8,12
518,-0.6079165421956573,220,-1.2165658172703613,0.9423809076014955,0.7898928752208634,4.3597803061434215,1,4,-1.5142843340584269,0.40666742144131235,0.6607794365326807,1.5388838579362822,-1.5647135585250054,2,0,0,1,0,0,1,0,0,0,0,1,0,0,19,8,12,4,9,12
519,0.02256685793329226,313,-1.6069117991037347,-0.7247596838747353,1.2664600068159861,0.5557923555104671,3,1,-1.3037905036763822,1.4015264202624098,-1.5670257913801604,1.6484440852279791,-0.26542083743714423,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,8,12,7,9,12
520,-0.9779176517081026,244,-1.2290764936104854,-1.4539826978174266,-1.3742990176513286,0.7221954948856507,0,5,1.0372354509586348,-0.4520952399365474,-1.1960077453758817,0.5086055158318612,1.4669694573466707,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,12,4,9,12
521,0.507554088801715,352,0.8004574297920402,0.6596398859270927,0.3453363621425594,-0.2720722242320971,3,5,-0.7908369316558165,0.680348846867268,0.6208433646180408,1.3064334171185812,1.033871883650717,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,9,12,7,9,12
522,0.507554088801715,460,1.158392727872049,-0.9864992693242144,-0.5893476315013618,-2.069730748053379,1,4,-0.12254848774604261,-1.0351301411087128,-0.5313142463865932,-0.6556540086647468,-0.26542083743714423,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9,12,15,9,12
523,-1.1899012192377647,304,1.2546084620900584,0.6268775180314181,0.47359813725887906,-0.5559298435126905,3,0,-1.2378837522921515,0.7267740375173565,-0.04563741736103513,-1.1196973391798188,1.4669694573466707,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9,9,12,13,9,12
524,0.507554088801715,298,1.1866052204099993,-1.5543816173316658,-1.4371264743910772,-0.8546919950014761,3,3,-1.243886604288761,-0.3466383275730731,-1.3475524276698239,-1.5038051544228739,-1.1672514088550021,1,0,1,0,0,0,1,0,0,0,0,1,0,0,11,9,12,18,9,12
525,0.02256685793329226,283,-0.2784237097116653,-0.6390152746228388,1.4885274957937198,0.06872305438771369,3,2,0.39467879907536724,-0.5351144124685338,-0.015157041501467667,-0.5725688814700203,-0.7825048499787614,0,0,0,1,0,0,0,0,0,0,1,1,0,0,14,9,12,20,9,12
526,1.235034935104349,74,-1.0163110043664436,-1.2724329735368975,0.040992302320849154,-1.2312302510168154,2,2,0.3669549013816268,-0.08670456028684505,0.5567148894073253,-0.5235399884426005,-1.1316159848290517,2,1,0,0,0,0,0,0,0,0,1,0,1,0,17,9,12,23,9,12
527,1.235034935104349,110,-1.5080188291394705,0.09307590122984669,1.2900128344729442,0.2947394731949454,1,6,-1.320999096284185,-0.0036218509612743707,-0.6273814658125431,-0.6290313468037725,0.1676767362588095,1,0,0,1,0,0,0,0,1,0,0,0,0,1,20,9,12,22,18,12
528,-0.6079165421956573,180,0.8719290708315306,-1.5038883658365607,-0.9180234999229846,0.6782448962367784,3,1,1.5598592385681886,0.7436978200793674,1.4832450317105024,1.4958197552099812,1.033871883650717,0,0,0,0,0,1,0,0,0,1,0,0,1,0,23,9,12,0,10,12
529,-0.6079165421956573,426,-0.6442000309905357,-1.2182303934235275,-0.5167653287177795,1.3032340811097427,1,3,-0.982427614607412,0.9560985064665422,1.371528415293762,0.16265801371950608,-0.26542083743714423,2,0,0,1,0,0,0,1,0,0,0,0,0,1,20,18,12,6,19,12
